row_index,scoutId,luxury_score,floor_heating,guest_toilet,built_in_kitchen,garage_available,air_conditioning,dishwasher,bathtub,laminate_floor,parquet_floor,double_glazing,green_view,quiet_neighborhood,near_public_transport,_parse_failed
1624,114865501,6.0,True,,,True,,,,,,True,,,,
1625,110517537,2.0,,,,,,,,,,,,,,
1626,113536544,4.0,,,,,,,True,True,,,True,True,,
1627,111249142,3.0,,,,,,,True,,,,,,,
1628,102748464,9.0,,,True,True,,True,True,,True,,True,True,,
1629,110128871,3.0,,,,True,,,,,,,,,,
1630,115660248,4.0,,,True,,,,True,True,,,,,,
1631,111198246,5.0,True,,,,,,True,True,,,,True,,
1632,111719283,7.0,True,,,True,,True,True,,True,True,True,,,
1633,113803576,8.0,,,True,True,,True,True,,True,,True,,,
1634,88163455,,,,,,,,,,,,,,,True
1635,109674779,,,,,,,,,,,,,,,True
1636,109624470,,,,,,,,,,,,,,,True
1637,109865792,,,,,,,,,,,,,,,True
1638,113440710,,,,,,,,,,,,,,,True
1639,110364090,,,,,,,,,,,,,,,True
1640,113532918,6.0,,,True,True,,,,,,,,,,
1641,65749418,3.0,,,True,,,,,,,,,True,,
1642,51607763,2.0,,,,,,,True,,,True,,True,,
1643,73732010,6.0,,,True,,,,,,,,,,,
1644,111299477,3.0,,,,,,,,True,,True,,,,
1645,92663867,2.0,,,,,,,,,,,,,,
1646,113769323,4.0,,,True,,,,True,,,,,True,True,
1647,111148552,7.0,,,True,,,,True,,True,,,,,
1648,113573895,9.0,,True,True,True,,,,,,,,,,
1649,111389979,4.0,,,True,,,,,,,,,,,
1650,115381527,2.0,,,,,,,True,True,,,,,,
1651,109525218,3.0,,,True,,,True,True,,,,,,,
1652,113232572,4.0,,,True,,,,True,,True,,,,,
1653,89251643,3.0,,,,,,,True,True,,,,,,
1654,105099873,4.0,,,True,,,,,,,,,,,
1655,96342652,3.0,,,,,,,,True,,,,,,
1656,110599265,3.0,,,True,,,,,,,,,True,True,
1657,89397589,3.0,,,True,,,,,,,,,,,
1658,109822750,3.0,,,,,,,,True,,,,,,
1659,113712171,4.0,,,True,,,,True,,,,,,,
1660,110752238,3.0,,,,,,,True,,,,,,,
1661,113702173,6.0,True,,,,,,,,,,,,,
1662,115592784,6.0,,,True,,,,True,,True,,,,,
1663,107383323,7.0,True,,,True,,,,,True,True,,,,
1664,112332567,5.0,,,True,True,,,,,,,,,,
1665,115534209,5.0,,,True,True,,,True,,,,,,,
1666,115591698,5.0,,,True,,,,True,True,,,,,,
1667,113166929,5.0,,,,,,,True,True,,True,,,,
1668,68669244,4.0,,,,True,,,True,,,,,,,
1669,111019200,4.0,,,,,,,,,,,,,,
1670,93218597,5.0,,,True,,,,,,,,,,,
1671,115669212,4.0,,,,,,,True,True,,,,,,
1672,75885774,6.0,True,True,True,True,,,True,,True,True,,,,
1673,115418653,5.0,,,,,,,True,True,,,,,,
1674,111262796,,,,,,,,,,,,,,,True
1675,115539524,,,,,,,,,,,,,,,True
1676,115285613,,,,,,,,,,,,,,,True
1677,115205907,,,,,,,,,,,,,,,True
1678,113583268,,,,,,,,,,,,,,,True
1679,109002201,,,,,,,,,,,,,,,True
1680,103736492,3.0,,True,True,,,,True,,,,,,,
1681,112791201,4.0,,,,,,,True,,,True,,,,
1682,107343031,2.0,,,,,,,,,,,,,,
1683,110753898,2.0,,,,,,,True,True,,,,,,
1684,109996398,3.0,,,,,,,,,,,,,,
1685,104550631,6.0,,,True,,,,True,,True,,True,,,
1686,115686629,5.0,True,,,,,,,,True,,,,,
1687,94043494,5.0,,,True,True,,True,,True,,,,True,,
1688,107060125,3.0,,,,,,,True,True,,,,,,
1689,42905112,4.0,True,True,True,,,,True,,,,,,,
1690,110151555,4.0,,,,,,,True,True,,,,,,
1691,114413178,5.0,True,,True,,,,,,,,,,,
1692,109756580,3.0,,,,,,True,,,True,,,,,
1693,113663285,2.0,,True,,,,,,,,,,,,
1694,108636657,4.0,True,,True,,,,True,,,,,,,
1695,91354413,,,,,,,,,,,,,,,True
1696,110746431,,,,,,,,,,,,,,,True
1697,115659210,,,,,,,,,,,,,,,True
1698,91326253,,,,,,,,,,,,,,,True
1699,115589954,,,,,,,,,,,,,,,True
1700,54177254,4.0,,,True,,,,True,True,,,True,,,
1701,109913191,8.0,,,True,True,,True,,,,,,,,
1702,111000106,5.0,,,True,,,,True,True,,,,,,
1703,111369194,3.0,,,,True,,,,,,,,,,
1704,32326032,4.0,,,,,,,True,,,,,,,
1705,113152693,6.0,,,,True,,,,True,,,,,,
1706,113680965,7.0,True,,,,,,,,,True,,,,
1707,59678674,6.0,,,,,,,,,True,,,,,
1708,101752179,5.0,,True,,,,,True,,,,,,,
1709,56885815,7.0,,,True,,,,,,,,,,,
1710,100909679,3.0,,,,,,,,True,,,,,,
1711,113575331,4.0,,,,,,,True,,,,,,,
1712,95152506,6.0,,,,True,,,,,,,,,,
1713,113965843,5.0,,,True,,,True,,,,,,,,
1714,114373476,3.0,,,,,,,,True,,,,,,
1715,111270887,,,,,,,,,,,,,,,True
1716,106598066,,,,,,,,,,,,,,,True
1717,107312659,,,,,,,,,,,,,,,True
1718,106960235,,,,,,,,,,,,,,,True
1719,115469335,,,,,,,,,,,,,,,True
1720,115709069,4.0,,,,,,,True,True,,,,,,
1721,112298467,6.0,,,True,True,,True,,,True,,,True,True,
1722,113834154,3.0,,,True,True,,,,True,,,True,,,
1723,113826024,3.0,,,,,,,,,,,,,,
1724,110357080,4.0,,,,True,,,,,,,,,,
1725,111062934,3.0,,,,,,,,,,,,True,,
1726,106821984,7.0,True,,,,,,,,True,True,,,,
1727,113689828,6.0,True,,True,True,,,,,True,,,,,
1728,106730510,3.0,,,,,,,,True,,,,,,
1729,114842559,4.0,,True,,,,,True,,,,,,,
1730,106463764,4.0,,,,,,,,True,,,,,True,
1731,109001650,3.0,,,,,,,,True,,,,,,
1732,111411127,4.0,,,True,,,True,,,,,,,,
1733,111305714,6.0,True,,,True,,,,,True,True,,,,
1734,63611577,5.0,,True,,True,,,True,,,,,,,
1735,95506634,,,,,,,,,,,,,,,True
1736,106219126,,,,,,,,,,,,,,,True
1737,110879519,,,,,,,,,,,,,,,True
1738,114689579,,,,,,,,,,,,,,,True
1739,115534374,,,,,,,,,,,,,,,True
1740,63065090,3.0,,,,,,,True,True,,,,True,,
1741,115119475,2.0,,,,,,,True,,,,,,,
1742,111295037,7.0,,,True,,,True,True,True,,,,,True,
1743,114455144,8.0,True,,,True,,,,,,,,,,
1744,115592766,7.0,,True,True,,,True,,,True,True,,,,
1745,113595669,3.0,,,,,,,,,,,,,,
1746,107371432,3.0,,,,,,,True,True,,True,,,,
1747,111389320,5.0,,,,,,,,True,,True,,,,
1748,110767043,6.0,,,,True,,,,True,,,,,,
1749,110688330,5.0,,,True,,,True,True,True,,True,,,,
1750,113144588,3.0,,,,,,,,True,,True,,,,
1751,114863879,4.0,,,,,,,,True,,True,,,,
1752,107315475,6.0,,True,True,,,True,,,True,True,,,,
1753,114913945,4.0,,,,,,,,True,,,,,,
1754,113541352,3.0,,,,,,,,True,,True,,,,
1755,102169666,,,,,,,,,,,,,,,True
1756,114444661,,,,,,,,,,,,,,,True
1757,109003679,,,,,,,,,,,,,,,True
1758,73080840,,,,,,,,,,,,,,,True
1759,104882957,,,,,,,,,,,,,,,True
1760,112886673,3.0,,,,,,,,,,True,,,,
1761,106113285,9.0,True,,True,True,,,True,,True,True,True,,,
1762,113766413,3.0,,,,,,,,,,,,,,
1763,105737676,4.0,,,True,,,True,True,True,,True,,,,
1764,113433917,6.0,,,,True,,,True,,,,,,,
1765,103526303,2.0,,,,,,,True,True,,,,,,
1766,114357756,3.0,,,,,,,True,,,,,,,
1767,111409427,5.0,True,,,,,,,,,True,,,,
1768,111203574,7.0,True,,True,,,,True,,True,True,True,,,
1769,109986774,4.0,,True,True,,,,,True,,,,,,
1770,115592281,8.0,True,,True,True,,,,,True,True,,,,
1771,115666610,3.0,True,,,,,,True,True,,,,,,
1772,111086819,3.0,,,,,,,,,,True,,,,
1773,107376453,4.0,,,True,True,,,,True,,,,,,
1774,112328671,5.0,,,True,,,,,True,,,,,,
1775,115577785,,,,,,,,,,,,,,,True
1776,110969393,,,,,,,,,,,,,,,True
1777,110548192,,,,,,,,,,,,,,,True
1778,110549859,,,,,,,,,,,,,,,True
1779,107753558,,,,,,,,,,,,,,,True
1780,111299349,3.0,,,,,,,,True,,True,,True,,
1781,113430601,4.0,,,,,,,,,,,True,True,,
1782,111078957,1.0,,,,,,,,,,,,,,
1783,108620530,3.0,,,,,,,True,True,,,,,,
1784,114908820,6.0,,,True,,,,True,,,True,,,,
1785,110416134,2.0,,,,,,,True,,,,,,,
1786,113864367,4.0,,,,True,,,,True,,,,,,
1787,109235645,3.0,,,,,,,True,True,,,,,,
1788,92017786,3.0,,,,,,,,True,,,True,,,
1789,105143027,5.0,,,,,,,True,,,,True,True,,
1790,112592619,9.0,True,True,True,True,,,True,,True,,True,,,
1791,109004436,3.0,,,,,,,,True,,True,,True,,
1792,113179075,4.0,,,,True,,,,True,,,,,,
1793,115159765,6.0,,,,,,,,,,,True,,,
1794,113555969,7.0,True,,True,True,,,True,,True,,True,,,
1795,110164269,,,,,,,,,,,,,,,True
1796,111667439,,,,,,,,,,,,,,,True
1797,112516274,,,,,,,,,,,,,,,True
1798,99040498,,,,,,,,,,,,,,,True
1799,114952083,,,,,,,,,,,,,,,True
1800,109664853,3.0,,,True,,,,True,True,,,,,True,
1801,95738383,2.0,,,True,,,True,,True,,,,True,,
1802,89813972,4.0,,,True,True,,,,,,,,,,
1803,112144287,2.0,,,,,,,,,,,,,,
1804,110144589,2.0,,,,,,,True,,,True,,,,
1805,107344744,5.0,,,True,,,,,,True,,,,,
1806,106240299,3.0,,,,,,True,,True,,,,,,
1807,110413709,4.0,,True,True,,,,True,,True,,,,,
1808,90056043,2.0,,,,,,,,True,,True,True,True,,
1809,111248453,2.0,,,,,,,,True,,,,,,
1810,113328146,3.0,,,True,,,,,,,,,,,
1811,115546018,2.0,,,,,,,,,,True,,,,
1812,104774667,3.0,,,,,,,True,,,,,,,
1813,107374875,3.0,,,True,,,,,,,,,,,
1814,77458218,2.0,,,,,,,,,,True,,,,
1815,112296781,,,,,,,,,,,,,,,True
1816,108435323,,,,,,,,,,,,,,,True
1817,104024566,,,,,,,,,,,,,,,True
1818,112029277,,,,,,,,,,,,,,,True
1819,112112251,,,,,,,,,,,,,,,True
1820,104941152,1.0,,,,,,,,,,,,,,
1821,61947697,3.0,,,True,True,,,,,,,True,,True,
1822,115412713,5.0,,,,True,,,,,,,,True,True,
1823,109893641,3.0,,True,,,,,True,,,,,,,
1824,109354227,7.0,True,,True,,,True,True,True,True,,,,,
1825,112948925,2.0,,,,,,,,,,,,True,,
1826,108314271,4.0,,True,,,,,,True,,,,,,
1827,115578508,4.0,,,,,,,,True,,,,,,
1828,113500975,6.0,True,True,True,True,,True,True,,True,,,,,
1829,115506697,5.0,,,True,,,,,,,,,,,
1830,113864984,7.0,True,,,True,,,,,,True,,,,
1831,115301405,3.0,,,,,,,True,True,,,,,,
1832,107355160,5.0,True,,True,True,,True,,,True,,,,,
1833,107017659,4.0,,,,,,,,True,,,,,,
1834,114210113,3.0,,,,,,,,,,,,,,
1835,82320400,,,,,,,,,,,,,,,True
1836,109685153,,,,,,,,,,,,,,,True
1837,113449717,,,,,,,,,,,,,,,True
1838,112718012,,,,,,,,,,,,,,,True
1839,109462529,,,,,,,,,,,,,,,True
1840,114929261,4.0,,,True,,,,True,,,,,True,,
1841,108658969,7.0,,True,True,,,,True,,,,,,,
1842,77082589,3.0,,,,True,,,True,True,,,,,,
1843,115436562,5.0,,,,,,,,,,,,,True,
1844,111738049,3.0,,,,,,,True,True,,,,,,
1845,72480351,4.0,,True,,,,,True,,,,,,,
1846,115700645,8.0,,True,True,True,,True,True,,,,,,,
1847,110047251,5.0,,,True,,,,True,,,,True,True,,
1848,96283928,6.0,True,,,,,,True,True,,,,,,
1849,54063753,7.0,,,,,,,True,,,,,,,
1850,111167227,6.0,,,True,,,,True,,,,,,,
1851,103129912,7.0,,,,,,,True,True,,True,,,,
1852,106236084,8.0,,,True,,,True,True,,True,,,,,
1853,90808942,5.0,,,,,,,True,True,,,,,,
1854,111265543,,,,,,,,,,,,,,,True
1855,111000093,,,,,,,,,,,,,,,True
1856,87461319,,,,,,,,,,,,,,,True
1857,113903440,,,,,,,,,,,,,,,True
1858,107339068,,,,,,,,,,,,,,,True
1859,113787680,,,,,,,,,,,,,,,True
1860,85787340,5.0,,,True,,,,True,,,,,,,
1861,85868737,8.0,True,True,,True,,,,,True,True,True,,,
1862,115000864,6.0,,True,True,,,,,,,,True,,,
1863,113831037,4.0,,,,,,,,,,,,,,
1864,113409350,7.0,,,True,True,,,True,True,,,,,,
1865,111855150,9.0,True,,,,,,True,True,,True,,,,
1866,78775528,6.0,,,True,,,,,,,,,,,
1867,113836040,5.0,,,,,,,,True,,True,True,True,True,
1868,104632776,7.0,,True,True,,,,True,,,,,,,
1869,100661099,5.0,,,,,,,True,True,,,,,,
1870,107376431,6.0,,,True,,,,,,,,,,,
1871,104317335,5.0,,,,,,,,,,,,,,
1872,114901440,6.0,,,,,,,,,,,,,,
1873,113816425,5.0,,,True,True,,,,,,,,,,
1874,111274854,5.0,,,,,,,,,,,,,,
1875,101723199,,,,,,,,,,,,,,,True
1876,111397612,,,,,,,,,,,,,,,True
1877,82202035,,,,,,,,,,,,,,,True
1878,111557946,,,,,,,,,,,,,,,True
1879,95218071,,,,,,,,,,,,,,,True
1880,110751727,6.0,,,True,,,,,,,True,True,True,,
1881,105604770,5.0,,,,,,,,,,True,True,True,,
1882,94998114,7.0,True,,,,,,True,,True,True,,,,
1883,111407942,4.0,,,,,,,,True,,True,,,,
1884,111092439,4.0,,,,,,,,True,,True,,,,
1885,106675137,6.0,,,True,,,,,,True,True,,,,
1886,115492156,3.0,,,,,,,,,,True,,,,
1887,110710043,3.0,,,,,,,,True,,True,,,,
1888,115603196,7.0,True,,,True,,,True,,,True,,,,
1889,113356488,6.0,,,True,,,,True,,True,True,True,,,
1890,109345380,3.0,,,,,,,,True,,True,,,,
1891,114235547,3.0,,,,,,,,True,,True,,,,
1892,112262597,5.0,,,True,,,,,,,True,,,,
1893,106508026,3.0,,,,,,,,True,,True,,,,
1894,109639655,4.0,,,,True,,,,,,True,,,,
1895,107346031,5.0,,,True,,,,True,,True,True,,,,
1896,109675353,4.0,,,,,,,,True,,True,,,,
1897,103157512,,,,,,,,,,,,,,,True
1898,107845702,,,,,,,,,,,,,,,True
1899,113054360,,,,,,,,,,,,,,,True
1900,106588717,3.0,,,,,,,,True,,,,,,
1901,115615448,2.0,,,,,,,,,,,,,,
1902,113666519,5.0,,,,,,,True,True,,,,True,,
1903,115597574,8.0,True,,True,True,,,True,,True,True,,,,
1904,115611988,2.0,,,,True,,,,,,,True,True,True,
1905,112823920,3.0,,,,,,True,,,,,,,,
1906,113688785,4.0,,,,,,,True,True,,,,,,
1907,106959354,3.0,,,True,,,,,,True,,,,,
1908,110532788,5.0,True,,True,True,,,True,,True,True,,,,
1909,115512731,3.0,,,,True,,,True,,,,True,True,True,
1910,104723634,4.0,,,,,,,True,True,,,,True,,
1911,113452528,4.0,,,True,,,True,,,,,,,,
1912,107961001,3.0,,,,,,,,True,,,,,,
1913,108000009,3.0,,,,,,,,True,,,,,,
1914,115563047,3.0,,,,,,,,True,,,,,,
1915,111355302,,,,,,,,,,,,,,,True
1916,115530870,,,,,,,,,,,,,,,True
1917,110766000,,,,,,,,,,,,,,,True
1918,104623572,,,,,,,,,,,,,,,True
1919,104504080,,,,,,,,,,,,,,,True
1920,110376328,4.0,,,,,,,True,False,,,,,,
1921,113626520,3.0,,,,,,,True,True,,,,,,
1922,111980031,6.0,,,True,,,True,,,True,,,,,
1923,113869822,4.0,,,True,,,True,True,,,,,,,
1924,114997712,7.0,True,,,True,,,,,True,,,,,
1925,110461720,4.0,,,,,,,True,,,,,,,
1926,115481812,2.0,,,,,,,,,,,,,,
1927,94034657,5.0,,,True,,,,,,True,,,,,
1928,79812181,4.0,,,,,,,,True,,,True,,,
1929,110792584,6.0,True,,,True,,True,True,,True,,,,,
1930,111415406,3.0,,,,,,,True,,,,,,,
1931,110678568,3.0,,,,,,,,True,,,,,,
1932,111535953,5.0,,,True,,,True,,,True,,,,,
1933,113055178,4.0,,,,,,,True,,,,True,,,
1934,112723723,,,,,,,,,,,,,,,True
1935,106909469,,,,,,,,,,,,,,,True
1936,115468711,,,,,,,,,,,,,,,True
1937,110498990,,,,,,,,,,,,,,,True
1938,112108566,,,,,,,,,,,,,,,True
1939,115378061,,,,,,,,,,,,,,,True
1940,115238135,6.0,,,,,,,True,True,,,,,,
1941,102904773,3.0,,True,,,,,True,True,,True,,,,
1942,104444166,2.0,,,,,,,True,,,,,,,
1943,115507112,1.0,,,,,,,,,,,,,,
1944,111413015,3.0,,,True,,,,True,True,,,,,,
1945,115523853,9.0,True,True,,,,,True,True,,True,,,,
1946,109787522,7.0,,,,,,,,True,,,True,True,,
1947,111032304,2.0,,,,,,,True,True,,,,,,
1948,115470310,3.0,,,,True,,,,,,True,,,,
1949,115202514,3.0,,,,,,,,True,,,,,,
1950,113751967,5.0,,,True,,,True,True,,True,,,,,
1951,115374372,4.0,,True,,,,,True,,,,,,True,
1952,109634455,2.0,,,,,,,True,True,,,True,,,
1953,110169345,1.0,,,,,,,,,,,,,,
1954,108097136,3.0,,,,,,,,,,,,,,
1955,113811098,3.0,,,,,,,True,True,,,,,,
1956,113666309,4.0,,,,,,,True,,,,,,,
1957,113460494,,,,,,,,,,,,,,,True
1958,111092337,,,,,,,,,,,,,,,True
1959,87921176,,,,,,,,,,,,,,,True
1960,106858847,3.0,,,,,,,True,True,,,,,,
1961,110807863,6.0,,,,,,True,True,True,,,True,,,
1962,105870789,1.0,,,,,,,,,,,,,,
1963,112048491,3.0,,,,,,,True,,,,,True,True,
1964,115415747,6.0,,,,,,,True,True,,,,,,
1965,104984576,2.0,,,,,,,,True,,,,,,
1966,109577353,1.0,,,,,,,,,,,,,,
1967,113415204,8.0,,True,True,,,True,True,,True,,True,,,
1968,114583660,4.0,,,,,,,,True,,True,,,,
1969,115452114,3.0,,,True,True,,,True,,,,,,,
1970,106896642,2.0,True,,,,,,,,,,,,,
1971,51503617,3.0,,,,,,,True,True,,,,True,,
1972,114180554,6.0,,,,,,,True,,True,True,,,,
1973,93351721,3.0,,,,,,,True,,,,,,,
1974,111663179,,,,,,,,,,,,,,,True
1975,109932232,,,,,,,,,,,,,,,True
1976,107340705,,,,,,,,,,,,,,,True
1977,113451072,,,,,,,,,,,,,,,True
1978,106050984,,,,,,,,,,,,,,,True
1979,113267312,,,,,,,,,,,,,,,True
1980,111337638,4.0,,,True,,,,,True,True,,,,,
1981,115419906,6.0,,True,,True,,,True,True,,True,,,,
1982,106636764,5.0,,True,True,,,,,True,,,,,,
1983,106152709,3.0,,,,,,,,True,,,,,,
1984,106981847,4.0,,,True,,,,True,True,,,,,,
1985,111197857,7.0,True,,,,,,True,,True,True,True,,,
1986,50842778,6.0,,,True,,,,True,,True,,,,,
1987,60841639,2.0,,,,,,,,True,,,,,,
1988,114354646,1.0,,,,,,,,,,,,,,
1989,114754285,3.0,,,,,,,,,,,,,,
1990,107362387,4.0,,,,,,,True,,,,,,,
1991,85687865,6.0,,,True,True,,,,True,True,,,,,
1992,106953948,8.0,True,True,True,True,,,True,,True,,,,,
1993,106687406,3.0,,,,,,,,True,,,,,,
1994,107338801,4.0,,,True,True,,,True,True,,,,,,
1995,65460688,5.0,,,True,,,,True,True,True,,,,,
1996,90620905,,,,,,,,,,,,,,,True
1997,114946948,,,,,,,,,,,,,,,True
1998,113820458,,,,,,,,,,,,,,,True
1999,115418566,,,,,,,,,,,,,,,True
2000,110657612,3.0,,True,,,,,True,True,,,,,,
2001,113218140,4.0,,True,True,,,,True,True,,,,,,
2002,114474922,3.0,,,,True,,,,,,,,True,,
2003,106032510,2.0,,,,,,,True,,,,,,,
2004,104356642,3.0,,,,,,,True,,,,,,,
2005,111384595,4.0,,True,,,,,True,True,,,True,,,
2006,115595032,8.0,True,,True,True,True,,True,,True,True,True,True,,
2007,95123193,1.0,,,,,,,,,,,,,,
2008,111270068,2.0,,,,,,,,True,,,,,,
2009,113375949,7.0,True,,True,True,True,,True,,,True,,True,,
2010,115488604,3.0,,,,,,,True,,,,,,,
2011,115452488,3.0,,,,,,,,True,,,,,,
2012,110018769,4.0,,,True,True,,,True,,,,,,,
2013,115549411,5.0,,,True,,,True,,,,,,,True,
2014,106678610,5.0,,,True,True,,,True,,,,,,,
2015,113363118,3.0,,,,,,,,True,,,,,,
2016,113831943,,,,,,,,,,,,,,,True
2017,106980644,,,,,,,,,,,,,,,True
2018,107464088,,,,,,,,,,,,,,,True
2019,108620649,,,,,,,,,,,,,,,True
2020,106671117,6.0,,,True,,,,True,True,,True,,,,
2021,104738518,2.0,,,,,,,,,,,,,,
2022,71124445,5.0,,,,,,,True,,True,,,,,
2023,84943262,7.0,,True,True,True,,True,True,True,,,,,,
2024,113688151,6.0,,,,,,,True,True,,True,True,,,
2025,110679159,4.0,,,,,,,,,,,,,,
2026,113607834,8.0,True,,True,True,,,True,,True,True,,,,
2027,115694816,3.0,,True,,,,,,True,,,,,,
2028,113135301,5.0,,,True,True,,True,,,,,,,,
2029,113797936,6.0,,,,,,,True,True,,True,,,,
2030,113047272,3.0,,,,,,,,,,,,,,
2031,114900016,7.0,True,,True,,,True,,,True,True,,,,
2032,113545272,4.0,,,,,,,,True,,,,,,
2033,112961163,5.0,,,True,,,True,,,,,,,,
2034,111382915,5.0,,,,,,,True,,,True,,,,
2035,115366457,,,,,,,,,,,,,,,True
2036,113657654,,,,,,,,,,,,,,,True
2037,107333179,,,,,,,,,,,,,,,True
2038,113473877,,,,,,,,,,,,,,,True
2039,115404276,,,,,,,,,,,,,,,True
2040,115560724,4.0,,,,,,,True,True,,,,,,
2041,113373394,7.0,True,True,,,,,,,True,,,,,
2042,115269681,5.0,,,,,,,,True,,,,True,,
2043,114567768,4.0,,,,,,,True,True,,,,,,
2044,111243009,6.0,,,True,True,,True,,,,,,,,
2045,115454960,4.0,,,,,,,,,,True,,,,
2046,115439025,5.0,,,,,,,True,,,,True,,True,
2047,106806808,6.0,True,,,True,,,True,True,,,,,,
2048,114418092,5.0,,,,,,,True,True,,,,,,
2049,111397855,5.0,,,,,,,True,,,,,True,,
2050,104266138,6.0,,,True,,,True,,,,,,,,
2051,111304422,4.0,,,,,,,,True,,True,,,,
2052,113617210,5.0,,,,,,,True,,True,,,,,
2053,113701058,5.0,,,,True,,,True,,,,,,,
2054,106955487,5.0,,,,,,,True,True,,,,,,
2055,112149715,,,,,,,,,,,,,,,True
2056,115089563,,,,,,,,,,,,,,,True
2057,106639363,,,,,,,,,,,,,,,True
2058,111375989,,,,,,,,,,,,,,,True
2059,114860390,,,,,,,,,,,,,,,True
2060,77892047,3.0,,,,,,,True,True,,,,,,
2061,113163072,4.0,,,,,,,True,True,,,,,,
2062,110766545,3.0,,,True,,,,,True,,,,,,
2063,111206711,4.0,,,,,,,True,True,,,,,,
2064,115546968,5.0,,,,,,,True,,,,,True,,
2065,48218872,4.0,True,,True,,,,,True,,,,,,
2066,115448969,3.0,,,,True,,,True,,,,,,,
2067,106364174,4.0,,,,,,,,True,,,True,,,
2068,113267545,5.0,,,True,True,,,,True,True,,,,,
2069,106995168,3.0,,,,,,,,,,True,,,,
2070,107958373,3.0,,,,,,,,True,,,,,,
2071,109900724,4.0,,,,,,,True,,,True,,,,
2072,115574151,6.0,,,,,,,,True,True,,,,,
2073,110684434,,,,,,,,,,,,,,,True
2074,108437792,,,,,,,,,,,,,,,True
2075,101893127,,,,,,,,,,,,,,,True
2076,115559918,,,,,,,,,,,,,,,True
2077,87301281,,,,,,,,,,,,,,,True
2078,115663660,,,,,,,,,,,,,,,True
2079,113373016,,,,,,,,,,,,,,,True
2080,111293708,8.0,True,True,,,,,True,,True,True,,True,,
2081,108281730,3.0,,,,,,,True,True,,,True,,,
2082,115227624,1.0,,,,,,,,,,,,,,
2083,111406062,1.0,,,,,,,,,,,,,,
2084,113848524,3.0,,,,,,,,,,,,True,,
2085,74947519,5.0,True,,,True,,,True,,,,,,,
2086,110747240,4.0,,,,,,True,True,True,,,,,,
2087,115506922,9.0,,True,True,True,,True,True,,True,,,,,
2088,111362317,4.0,,,True,True,,,True,,True,,,,,
2089,111367408,2.0,,,True,,,,True,True,,,,,,
2090,102629793,2.0,,,,,,,True,,,,,True,,
2091,113469625,3.0,True,True,,,,,True,,,True,True,,,
2092,115518673,1.0,,,,,,,,,,,,,,
2093,107371409,3.0,,,,,,,True,True,,,,,,
2094,109441564,4.0,,,,,,,True,,,True,,,,
2095,113116335,,,,,,,,,,,,,,,True
2096,82557535,,,,,,,,,,,,,,,True
2097,107018436,,,,,,,,,,,,,,,True
2098,115197007,,,,,,,,,,,,,,,True
2099,89764390,,,,,,,,,,,,,,,True
2100,110460544,3.0,,,True,True,,,,,,,,,,
2101,114326456,7.0,True,,,True,,,,,,True,,,,
2102,109353548,3.0,,,,True,,,True,,,True,,,,
2103,115670988,2.0,,,,,,,True,,,,,,,
2104,110293097,4.0,,,,,,True,True,,,,,,,
2105,106513762,2.0,,,,,,,,True,,,,,,
2106,110338196,5.0,,,,,,True,True,,,True,True,,,
2107,111163420,5.0,,,,True,,,,,True,,,True,,
2108,111378184,6.0,,,True,True,,,True,,,,,,True,
2109,105639022,3.0,,,,,,,True,True,,True,,,,
2110,67247567,4.0,,,,,,,,,,,,,,
2111,111231673,4.0,,True,True,True,,,,,,,,,,
2112,110487275,3.0,,,,,,,,,,,True,True,,
2113,112369161,3.0,,,,,,True,True,,,,,,,
2114,115639120,7.0,True,,,True,,True,True,,True,True,,,,
2115,111502827,,,,,,,,,,,,,,,True
2116,96930714,,,,,,,,,,,,,,,True
2117,39434761,,,,,,,,,,,,,,,True
2118,97045995,,,,,,,,,,,,,,,True
2119,93936479,,,,,,,,,,,,,,,True
2120,110621103,6.0,True,True,True,True,,,True,False,True,True,,True,,
2121,110924586,1.0,,,,,,,,,,,,,,
2122,103298581,5.0,,,True,True,,True,True,True,,True,True,,,
2123,111360195,2.0,,,True,,,,True,,,,,,,
2124,85305700,4.0,,,,,,,True,True,,True,,,,
2125,110256319,7.0,True,True,,True,,,,,True,,,,,
2126,113658795,6.0,True,,,,,,True,,,,,True,,
2127,95045025,3.0,,,,,,,True,,,,,,,
2128,108338726,4.0,,,True,True,,True,,,,,,,,
2129,111260631,5.0,,,,,,,True,,,,,,,
2130,113070011,6.0,,,True,True,,True,,,,,,,,
2131,107271338,7.0,True,,True,True,,True,True,,True,True,,,,
2132,112090594,3.0,,,,,,,True,,,,,True,,
2133,114839905,2.0,,,,,,,True,,,,,,,
2134,112094295,4.0,,,,,,,True,True,,True,,,,
2135,51177161,5.0,,,True,True,,True,,,,,,,,
2136,107372120,,,,,,,,,,,,,,,True
2137,109376537,,,,,,,,,,,,,,,True
2138,107336924,,,,,,,,,,,,,,,True
2139,110359683,,,,,,,,,,,,,,,True
2140,97353150,4.0,,,,,,,,True,,True,,,,
2141,108696548,3.0,,,True,,,,,,,,,,,
2142,107021537,6.0,,True,,,,,,True,,,,,,
2143,106533605,2.0,,,,,,,,,,,,,,
2144,111202348,4.0,,,,,,,True,,,,,,,
2145,115087605,7.0,True,,True,,,,,,,True,,,,
2146,112657950,5.0,,,,,,,True,True,,,True,,,
2147,106188779,3.0,,,,,,,,,,,,,,
2148,34385739,2.0,,,,,,,,,,,,,,
2149,113666287,8.0,,,,True,,,,,True,,,,,
